# reporter: v17 (2026-09-17); filters: subbench=email-specimen, version=0.1; source: store/index.tsv (14 record(s) matching this query); records: 9; excluded_invalid: 0; superseded: 5; newer_not_measured: 0; subbench_versions: email-specimen@0.1; machines: budu-ryzen1600; schema_versions: 1.1,1.2; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.1-1.3 X13 (both samples quiet) on 9; mixed_x13: False; include_provenance: False; worst_other_core_busy: n/a; floor_pattern: none
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict
rank	factored	s-009	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	352.732236	5	1.0000	0	0		
rank	factored	s-009	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	5	median_ns	484.272799	5	1.0000	0	0		
rank	factored	s-009	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	557.608874	5	1.0000	0	0		
rank	factored	s-009	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	582.204503	5	1.0000	0	0		
rank	factored	s-009	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	860.507140	5	1.0000	0	0		
rank	factored	s-009	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	862.339892	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	90.135875	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	93.540682	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	148.392767	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	150.374698	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	362.575337	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	469.900999	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	472.830402	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	8	median_ns	529.383106	5	1.0000	0	0		
rank	factored	s-009	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	854.592453	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	96.922281	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	2	median_ns	100.570885	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	3	median_ns	118.389595	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	314.139109	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	5	median_ns	446.257106	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	460.837217	5	1.0000	0	0		
rank	factored	s-010	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	465.941516	5	1.0000	0	0		
rank	factored	s-010	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	708.109940	5	1.0000	0	0		
rank	factored	s-010	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	712.564909	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	90.183089	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	93.489443	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	106.381880	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	4	median_ns	120.951599	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	296.503860	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	388.846274	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	416.959183	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	8	median_ns	428.176756	5	1.0000	0	0		
rank	factored	s-010	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	712.568270	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	69.776714	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	71.353620	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	224.530003	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	431.777468	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	530.980710	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	555.299642	5	1.0000	0	0		
rank	factored	s-011	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	568.936873	5	1.0000	0	0		
rank	factored	s-011	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	618.297650	5	1.0000	0	0		
rank	factored	s-011	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	624.804106	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	64.033775	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	64.434380	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	443.512757	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	2031.668919	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	2223.895666	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	6	median_ns	2346.946678	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	2380.092318	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	8	median_ns	2383.568514	5	1.0000	0	0		
rank	factored	s-011	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	4695.224786	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	123.315366	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	143.816712	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	204.210350	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	421.340295	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	5	median_ns	580.488790	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	640.827283	5	1.0000	0	0		
rank	factored	s-012	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	650.578017	5	1.0000	0	0		
rank	factored	s-012	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	1084.320030	5	1.0000	0	0		
rank	factored	s-012	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	1089.515726	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	115.764533	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	119.454002	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	173.752471	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	208.888567	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	425.875241	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	612.276742	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	615.364592	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	8	median_ns	628.981216	5	1.0000	0	0		
rank	factored	s-012	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1099.140500	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	123.056028	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	143.284646	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	204.234219	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	422.390043	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	5	median_ns	602.181029	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	619.663348	5	1.0000	0	0		
rank	factored	s-013	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	647.450381	5	1.0000	0	0		
rank	factored	s-013	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	8	median_ns	1095.254503	5	1.0000	0	0		
rank	factored	s-013	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1096.435938	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	115.734527	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	119.498568	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	173.839400	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	209.257301	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	429.814042	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	604.945051	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	7	median_ns	610.418494	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	8	median_ns	622.063357	5	1.0000	0	0		
rank	factored	s-013	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1105.658566	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	97.002069	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	117.614929	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	159.474652	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	377.361282	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	5	median_ns	594.981344	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	6	median_ns	597.944174	5	1.0000	0	0		
rank	factored	s-014	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	608.351094	5	1.0000	0	0		
rank	factored	s-014	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	867.595394	5	1.0000	0	0		
rank	factored	s-014	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	874.903873	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	89.993601	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	94.069451	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	155.527997	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	169.239977	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	383.121039	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	6	median_ns	517.295023	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	523.685671	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	8	median_ns	547.172417	5	1.0000	0	0		
rank	factored	s-014	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	873.678789	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	117.910957	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	137.578458	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	201.708344	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	426.455916	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_8da6120_vm-caps-simdna	measured	pinned	5	median_ns	623.606465	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	629.725237	5	1.0000	0	0		
rank	factored	s-015	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	639.816269	5	1.0000	0	0		
rank	factored	s-015	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	8	median_ns	1058.620571	5	1.0000	0	0		
rank	factored	s-015	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	9	median_ns	1060.130565	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	110.506883	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	113.461082	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	3	median_ns	174.315214	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	4	median_ns	208.005504	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_692c2e8_vm-caps-simdna	measured	pinned	5	median_ns	430.232297	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_8da6120_auto-caps-simdna	measured	pinned	6	median_ns	601.666827	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_8da6120_vm-caps-simdna	measured	pinned	7	median_ns	609.700446	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	8	median_ns	641.256249	5	1.0000	0	0		
rank	factored	s-015	short-subject-search	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	1067.705824	5	1.0000	0	0		
rank	factored	s-016	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-nocaps-simdna	measured	pinned	1	median_ns	53.011584	5	1.0000	0	0		
rank	factored	s-016	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_auto-caps-simdna	measured	pinned	2	median_ns	54.692347	5	1.0000	0	0		
rank	factored	s-016	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-in-caps-simdna	measured	pinned	3	median_ns	107.930892	5	1.0000	0	0		
rank	factored	s-016	match-compliance	whole-subject	separate artifact	pcrec_692c2e8_vm-caps-simdna	measured	pinned	4	median_ns	332.976871	5	1.0000	0	0		
rank	factored	s-016	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	5	median_ns	362.419433	5	1.0000	0	0		
rank	factored	s-016	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	6	median_ns	363.676808	5	1.0000	0	0		
rank	factored	s-016	match-compliance	whole-subject	separate artifact	pcrec_8da6120_auto-nocaps-simdna	measured	pinned	7	median_ns	449.994378	5	1.0000	0	0		
